@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
3516,150,484,511,3032,0.144228,0.236593,0.226929,0.236593,0.773071,0.23166,0.158248,1.495082,0.233775
3517,150,484,510,3033,0.143946,0.236593,0.227273,0.236593,0.772727,0.231839,0.158008,1.497347,0.233777
3518,150,484,509,3034,0.143664,0.236593,0.227618,0.236593,0.772382,0.232019,0.157769,1.499619,0.233837
3519,150,484,508,3035,0.143381,0.236593,0.227964,0.236593,0.772036,0.232198,0.157529,1.501898,0.233844
3520,149,485,508,3035,0.143381,0.235016,0.226788,0.235016,0.773212,0.230829,0.15729,1.494157,0.233848
3521,149,485,507,3036,0.143099,0.235016,0.227134,0.235016,0.772866,0.231008,0.157051,1.496434,0.23406
3522,148,486,507,3036,0.143099,0.233438,0.225954,0.233438,0.774046,0.229635,0.156811,1.48866,0.234145
3523,148,486,506,3037,0.142817,0.233438,0.2263,0.233438,0.7737,0.229814,0.156572,1.490937,0.234183
3524,148,486,505,3038,0.142535,0.233438,0.226646,0.233438,0.773354,0.229992,0.156332,1.49322,0.23421
3525,148,486,504,3039,0.142252,0.233438,0.226994,0.233438,0.773006,0.230171,0.156093,1.49551,0.234284
3526,148,486,503,3040,0.14197,0.233438,0.227343,0.233438,0.772657,0.23035,0.155853,1.497807,0.2343
3527,148,486,502,3041,0.141688,0.233438,0.227692,0.233438,0.772308,0.23053,0.155614,1.500112,0.234302
3528,148,486,501,3042,0.141406,0.233438,0.228043,0.233438,0.771957,0.230709,0.155375,1.502423,0.234445
3529,147,487,501,3042,0.141406,0.231861,0.226852,0.231861,0.773148,0.229329,0.155135,1.494574,0.234552
3530,146,488,501,3042,0.141406,0.230284,0.225657,0.230284,0.774343,0.227947,0.154896,1.486702,0.23461
3531,146,488,500,3043,0.141123,0.230284,0.226006,0.230284,0.773994,0.228125,0.154656,1.489003,0.234806
3532,146,488,499,3044,0.140841,0.230284,0.226357,0.230284,0.773643,0.228303,0.154417,1.491311,0.234869
3533,145,489,499,3044,0.140841,0.228707,0.225155,0.228707,0.774845,0.226917,0.154178,1.483397,0.234956
3534,145,489,498,3045,0.140559,0.228707,0.225505,0.228707,0.774495,0.227095,0.153938,1.485704,0.234989
3535,144,490,498,3045,0.140559,0.227129,0.224299,0.227129,0.775701,0.225705,0.153699,1.477756,0.235014
3536,143,491,498,3045,0.140559,0.225552,0.223089,0.225552,0.776911,0.224314,0.153459,1.469783,0.235182
3537,142,492,498,3045,0.140559,0.223975,0.221875,0.223975,0.778125,0.22292,0.15322,1.461785,0.235264
3538,142,492,497,3046,0.140277,0.223975,0.222222,0.223975,0.777778,0.223095,0.152981,1.464073,0.235525
3539,142,492,496,3047,0.139994,0.223975,0.222571,0.223975,0.777429,0.22327,0.152741,1.466368,0.235583
3540,142,492,495,3048,0.139712,0.223975,0.22292,0.223975,0.77708,0.223446,0.152502,1.46867,0.235615
3541,141,493,495,3048,0.139712,0.222397,0.221698,0.222397,0.778302,0.222047,0.152262,1.46062,0.235648
3542,141,493,494,3049,0.13943,0.222397,0.222047,0.222397,0.777953,0.222222,0.152023,1.46292,0.235853
3543,141,493,493,3050,0.139148,0.222397,0.222397,0.222397,0.777603,0.222397,0.151784,1.465228,0.235859
3544,141,493,492,3051,0.138865,0.222397,0.222749,0.222397,0.777251,0.222573,0.151544,1.467542,0.235905
3545,140,494,492,3051,0.138865,0.22082,0.221519,0.22082,0.778481,0.221169,0.151305,1.45944,0.235929
3546,140,494,491,3052,0.138583,0.22082,0.22187,0.22082,0.77813,0.221344,0.151065,1.461753,0.235929
3547,140,494,490,3053,0.138301,0.22082,0.222222,0.22082,0.777778,0.221519,0.150826,1.464073,0.236188
3548,140,494,489,3054,0.138019,0.22082,0.222576,0.22082,0.777424,0.221694,0.150587,1.466401,0.236234
3549,139,495,489,3054,0.138019,0.219243,0.221338,0.219243,0.778662,0.220285,0.150347,1.458245,0.236239
3550,139,495,488,3055,0.137736,0.219243,0.221691,0.219243,0.778309,0.22046,0.150108,1.46057,0.236283
3551,139,495,487,3056,0.137454,0.219243,0.222045,0.219243,0.777955,0.220635,0.149868,1.462904,0.236309
3552,139,495,486,3057,0.137172,0.219243,0.2224,0.219243,0.7776,0.22081,0.149629,1.465244,0.236312
3553,139,495,485,3058,0.13689,0.219243,0.222756,0.219243,0.777244,0.220986,0.14939,1.467592,0.236325
3554,139,495,484,3059,0.136607,0.219243,0.223114,0.219243,0.776886,0.221161,0.14915,1.469948,0.236325
3555,138,496,484,3059,0.136607,0.217666,0.221865,0.217666,0.778135,0.219745,0.148911,1.461719,0.236382
3556,138,496,483,3060,0.136325,0.217666,0.222222,0.217666,0.777778,0.21992,0.148671,1.464073,0.236391
3557,138,496,482,3061,0.136043,0.217666,0.222581,0.217666,0.777419,0.220096,0.148432,1.466434,0.236405
3558,138,496,481,3062,0.135761,0.217666,0.22294,0.217666,0.77706,0.220271,0.148192,1.468803,0.23645
3559,138,496,480,3063,0.135478,0.217666,0.223301,0.217666,0.776699,0.220447,0.147953,1.47118,0.236556
3560,138,496,479,3064,0.135196,0.217666,0.223663,0.217666,0.776337,0.220624,0.147714,1.473564,0.236648
3561,137,497,479,3064,0.135196,0.216088,0.222403,0.216088,0.777597,0.2192,0.147474,1.465261,0.236818
3562,137,497,478,3065,0.134914,0.216088,0.222764,0.216088,0.777236,0.219376,0.147235,1.467644,0.236832
3563,136,498,478,3065,0.134914,0.214511,0.221498,0.214511,0.778502,0.217949,0.146995,1.459304,0.236939
3564,136,498,477,3066,0.134632,0.214511,0.22186,0.214511,0.77814,0.218123,0.146756,1.461685,0.236954
3565,135,499,477,3066,0.134632,0.212934,0.220588,0.212934,0.779412,0.216693,0.146517,1.453308,0.237067
3566,135,499,476,3067,0.134349,0.212934,0.220949,0.212934,0.779051,0.216867,0.146277,1.455686,0.237536
3567,135,499,475,3068,0.134067,0.212934,0.221311,0.212934,0.778689,0.217042,0.146038,1.458073,0.237616
3568,135,499,474,3069,0.133785,0.212934,0.221675,0.212934,0.778325,0.217216,0.145798,1.460467,0.237636
3569,135,499,473,3070,0.133503,0.212934,0.222039,0.212934,0.777961,0.217391,0.145559,1.462869,0.237707
3570,135,499,472,3071,0.13322,0.212934,0.222405,0.212934,0.777595,0.217566,0.14532,1.465279,0.237858
3571,135,499,471,3072,0.132938,0.212934,0.222772,0.212934,0.777228,0.217742,0.14508,1.467697,0.237868
3572,135,499,470,3073,0.132656,0.212934,0.22314,0.212934,0.77686,0.217918,0.144841,1.470123,0.237899
3573,135,499,469,3074,0.132374,0.212934,0.22351,0.212934,0.77649,0.218094,0.144601,1.472557,0.237962
3574,135,499,468,3075,0.132091,0.212934,0.223881,0.212934,0.776119,0.21827,0.144362,1.474999,0.237982
3575,135,499,467,3076,0.131809,0.212934,0.224252,0.212934,0.775748,0.218447,0.144123,1.477449,0.238035
3576,135,499,466,3077,0.131527,0.212934,0.224626,0.212934,0.775374,0.218623,0.143883,1.479907,0.238068
3577,134,500,466,3077,0.131527,0.211356,0.223333,0.211356,0.776667,0.21718,0.143644,1.471393,0.238083
3578,134,500,465,3078,0.131245,0.211356,0.223706,0.211356,0.776294,0.217356,0.143404,1.47385,0.238166
3579,133,501,465,3078,0.131245,0.209779,0.222408,0.209779,0.777592,0.215909,0.143165,1.465297,0.238264
3580,133,501,464,3079,0.130962,0.209779,0.222781,0.209779,0.777219,0.216084,0.142926,1.467751,0.238271
3581,133,501,463,3080,0.13068,0.209779,0.223154,0.209779,0.776846,0.21626,0.142686,1.470214,0.2383
3582,133,501,462,3081,0.130398,0.209779,0.223529,0.209779,0.776471,0.216436,0.142447,1.472685,0.238335
3583,133,501,461,3082,0.130116,0.209779,0.223906,0.209779,0.776094,0.216612,0.142207,1.475164,0.23847
3584,133,501,460,3083,0.129833,0.209779,0.224283,0.209779,0.775717,0.216789,0.141968,1.477652,0.238644
3585,133,501,459,3084,0.129551,0.209779,0.224662,0.209779,0.775338,0.216966,0.141729,1.480148,0.238654
3586,133,501,458,3085,0.129269,0.209779,0.225042,0.209779,0.774958,0.217143,0.141489,1.482653,0.238746
3587,133,501,457,3086,0.128987,0.209779,0.225424,0.209779,0.774576,0.21732,0.14125,1.485165,0.238894
3588,132,502,457,3086,0.128987,0.208202,0.224109,0.208202,0.775891,0.215863,0.14101,1.476501,0.239002
3589,132,502,456,3087,0.128704,0.208202,0.22449,0.208202,0.77551,0.216039,0.140771,1.479012,0.239031
3590,131,503,456,3087,0.128704,0.206625,0.223169,0.206625,0.776831,0.214578,0.140531,1.470308,0.239056
3591,131,503,455,3088,0.128422,0.206625,0.223549,0.206625,0.776451,0.214754,0.140292,1.472817,0.239102
3592,131,503,454,3089,0.12814,0.206625,0.223932,0.206625,0.776068,0.21493,0.140053,1.475335,0.239165
3593,131,503,453,3090,0.127858,0.206625,0.224315,0.206625,0.775685,0.215107,0.139813,1.477861,0.239213
3594,131,503,452,3091,0.127576,0.206625,0.2247,0.206625,0.7753,0.215283,0.139574,1.480396,0.239231
3595,131,503,451,3092,0.127293,0.206625,0.225086,0.206625,0.774914,0.215461,0.139334,1.48294,0.239372
3596,131,503,450,3093,0.127011,0.206625,0.225473,0.206625,0.774527,0.215638,0.139095,1.485492,0.23948
3597,131,503,449,3094,0.126729,0.206625,0.225862,0.206625,0.774138,0.215815,0.138856,1.488053,0.239498
3598,131,503,448,3095,0.126447,0.206625,0.226252,0.206625,0.773748,0.215993,0.138616,1.490623,0.239523
3599,131,503,447,3096,0.126164,0.206625,0.226644,0.206625,0.773356,0.216172,0.138377,1.493202,0.239531
3600,131,503,446,3097,0.125882,0.206625,0.227036,0.206625,0.772964,0.21635,0.138137,1.49579,0.239611
3601,131,503,445,3098,0.1256,0.206625,0.227431,0.206625,0.772569,0.216529,0.137898,1.498387,0.239742
3602,131,503,444,3099,0.125318,0.206625,0.227826,0.206625,0.772174,0.216708,0.137659,1.500993,0.239978
3603,131,503,443,3100,0.125035,0.206625,0.228223,0.206625,0.771777,0.216887,0.137419,1.503608,0.240015
3604,131,503,442,3101,0.124753,0.206625,0.228621,0.206625,0.771379,0.217067,0.13718,1.506232,0.240115
3605,131,503,441,3102,0.124471,0.206625,0.229021,0.206625,0.770979,0.217247,0.13694,1.508865,0.240419
3606,131,503,440,3103,0.124189,0.206625,0.229422,0.206625,0.770578,0.217427,0.136701,1.511508,0.240533
3607,131,503,439,3104,0.123906,0.206625,0.229825,0.206625,0.770175,0.217608,0.136462,1.51416,0.240561
3608,131,503,438,3105,0.123624,0.206625,0.230228,0.206625,0.769772,0.217789,0.136222,1.516821,0.240782
3609,131,503,437,3106,0.123342,0.206625,0.230634,0.206625,0.769366,0.21797,0.135983,1.519491,0.240855
3610,131,503,436,3107,0.12306,0.206625,0.231041,0.206625,0.768959,0.218152,0.135743,1.522171,0.24089
3611,131,503,435,3108,0.122777,0.206625,0.231449,0.206625,0.768551,0.218333,0.135504,1.52486,0.240918
3612,131,503,434,3109,0.122495,0.206625,0.231858,0.206625,0.768142,0.218515,0.135265,1.527559,0.240985
3613,131,503,433,3110,0.122213,0.206625,0.23227,0.206625,0.76773,0.218698,0.135025,1.530268,0.241022
3614,131,503,432,3111,0.121931,0.206625,0.232682,0.206625,0.767318,0.218881,0.134786,1.532986,0.241079
3615,131,503,431,3112,0.121648,0.206625,0.233096,0.206625,0.766904,0.219064,0.134546,1.535713,0.241228
3616,131,503,430,3113,0.121366,0.206625,0.233512,0.206625,0.766488,0.219247,0.134307,1.538451,0.241666
3617,131,503,429,3114,0.121084,0.206625,0.233929,0.206625,0.766071,0.21943,0.134068,1.541198,0.24176
3618,131,503,428,3115,0.120802,0.206625,0.234347,0.206625,0.765653,0.219614,0.133828,1.543955,0.241811
3619,131,503,427,3116,0.120519,0.206625,0.234767,0.206625,0.765233,0.219799,0.133589,1.546722,0.241942
3620,131,503,426,3117,0.120237,0.206625,0.235189,0.206625,0.764811,0.219983,0.133349,1.549499,0.241979
3621,131,503,425,3118,0.119955,0.206625,0.235612,0.206625,0.764388,0.220168,0.13311,1.552286,0.242004
3622,131,503,424,3119,0.119673,0.206625,0.236036,0.206625,0.763964,0.220353,0.13287,1.555083,0.242022
3623,131,503,423,3120,0.11939,0.206625,0.236462,0.206625,0.763538,0.220539,0.132631,1.55789,0.242087
3624,130,504,423,3120,0.11939,0.205047,0.235081,0.205047,0.764919,0.21904,0.132392,1.548793,0.242087
3625,129,505,423,3120,0.11939,0.20347,0.233696,0.20347,0.766304,0.217538,0.132152,1.539664,0.24215
3626,129,505,422,3121,0.119108,0.20347,0.23412,0.20347,0.76588,0.217722,0.131913,1.542458,0.242213
3627,129,505,421,3122,0.118826,0.20347,0.234545,0.20347,0.765455,0.217905,0.131673,1.545262,0.242255
3628,128,506,421,3122,0.118826,0.201893,0.233151,0.201893,0.766849,0.216399,0.131434,1.536076,0.242298
3629,128,506,420,3123,0.118544,0.201893,0.233577,0.201893,0.766423,0.216582,0.131195,1.53888,0.242305
3630,127,507,420,3123,0.118544,0.200315,0.232176,0.200315,0.767824,0.215072,0.130955,1.529648,0.242355
3631,127,507,419,3124,0.118261,0.200315,0.232601,0.200315,0.767399,0.215254,0.130716,1.53245,0.242434
3632,127,507,418,3125,0.117979,0.200315,0.233028,0.200315,0.766972,0.215437,0.130476,1.535262,0.242448
3633,127,507,417,3126,0.117697,0.200315,0.233456,0.200315,0.766544,0.21562,0.130237,1.538084,0.242494
3634,127,507,416,3127,0.117415,0.200315,0.233886,0.200315,0.766114,0.215803,0.129998,1.540917,0.242501
3635,127,507,415,3128,0.117132,0.200315,0.234317,0.200315,0.765683,0.215986,0.129758,1.54376,0.242592
3636,127,507,414,3129,0.11685,0.200315,0.23475,0.200315,0.76525,0.21617,0.129519,1.546613,0.2426
3637,127,507,413,3130,0.116568,0.200315,0.235185,0.200315,0.764815,0.216354,0.129279,1.549477,0.242638
3638,127,507,412,3131,0.116286,0.200315,0.235622,0.200315,0.764378,0.216539,0.12904,1.552352,0.24265
3639,127,507,411,3132,0.116003,0.200315,0.236059,0.200315,0.763941,0.216724,0.128801,1.555237,0.242671
3640,127,507,410,3133,0.115721,0.200315,0.236499,0.200315,0.763501,0.216909,0.128561,1.558133,0.242717
3641,127,507,409,3134,0.115439,0.200315,0.23694,0.200315,0.76306,0.217094,0.128322,1.56104,0.242796
3642,126,508,409,3134,0.115439,0.198738,0.235514,0.198738,0.764486,0.215569,0.128082,1.551644,0.242902
3643,126,508,408,3135,0.115157,0.198738,0.235955,0.198738,0.764045,0.215753,0.127843,1.554549,0.243024
3644,126,508,407,3136,0.114874,0.198738,0.236398,0.198738,0.763602,0.215938,0.127604,1.557466,0.243264
3645,126,508,406,3137,0.114592,0.198738,0.236842,0.198738,0.763158,0.216123,0.127364,1.560393,0.243288
3646,126,508,405,3138,0.11431,0.198738,0.237288,0.198738,0.762712,0.216309,0.127125,1.563332,0.243407
3647,126,508,404,3139,0.114028,0.198738,0.237736,0.198738,0.762264,0.216495,0.126885,1.566282,0.243444
3648,126,508,403,3140,0.113745,0.198738,0.238185,0.198738,0.761815,0.216681,0.126646,1.569243,0.243537
3649,126,508,402,3141,0.113463,0.198738,0.238636,0.198738,0.761364,0.216867,0.126407,1.572215,0.24363
3650,126,508,401,3142,0.113181,0.198738,0.239089,0.198738,0.760911,0.217054,0.126167,1.575198,0.243645
3651,126,508,400,3143,0.112899,0.198738,0.239544,0.198738,0.760456,0.217241,0.125928,1.578193,0.243657
3652,126,508,399,3144,0.112616,0.198738,0.24,0.198738,0.76,0.217429,0.125688,1.581199,0.243806
3653,126,508,398,3145,0.112334,0.198738,0.240458,0.198738,0.759542,0.217617,0.125449,1.584216,0.243835
3654,126,508,397,3146,0.112052,0.198738,0.240918,0.198738,0.759082,0.217805,0.125209,1.587245,0.243845
3655,126,508,396,3147,0.11177,0.198738,0.241379,0.198738,0.758621,0.217993,0.12497,1.590286,0.243941
3656,125,509,396,3147,0.11177,0.197161,0.239923,0.197161,0.760077,0.21645,0.124731,1.580693,0.243953
3657,125,509,395,3148,0.111487,0.197161,0.240385,0.197161,0.759615,0.216638,0.124491,1.583733,0.244004
3658,124,510,395,3148,0.111487,0.195584,0.238921,0.195584,0.761079,0.215091,0.124252,1.57409,0.244166
3659,124,510,394,3149,0.111205,0.195584,0.239382,0.195584,0.760618,0.215278,0.124012,1.577129,0.244387
3660,124,510,393,3150,0.110923,0.195584,0.239845,0.195584,0.760155,0.215465,0.123773,1.580179,0.244447
3661,124,510,392,3151,0.110641,0.195584,0.24031,0.195584,0.75969,0.215652,0.123534,1.583242,0.244466
3662,124,510,391,3152,0.110358,0.195584,0.240777,0.195584,0.759223,0.21584,0.123294,1.586316,0.2445
3663,123,511,391,3152,0.110358,0.194006,0.2393,0.194006,0.7607,0.214286,0.123055,1.576584,0.244532
3664,122,512,391,3152,0.110358,0.192429,0.237817,0.192429,0.762183,0.212729,0.122815,1.566815,0.244611
3665,121,513,391,3152,0.110358,0.190852,0.236328,0.190852,0.763672,0.211169,0.122576,1.557007,0.24472
3666,121,513,390,3153,0.110076,0.190852,0.236791,0.190852,0.763209,0.211354,0.122337,1.560054,0.244851
3667,121,513,389,3154,0.109794,0.190852,0.237255,0.190852,0.762745,0.211538,0.122097,1.563113,0.24499
3668,121,513,388,3155,0.109512,0.190852,0.237721,0.190852,0.762279,0.211724,0.121858,1.566184,0.245064
3669,121,513,387,3156,0.109229,0.190852,0.238189,0.190852,0.761811,0.211909,0.121618,1.569267,0.245161
3670,120,514,387,3156,0.109229,0.189274,0.236686,0.189274,0.763314,0.210342,0.121379,1.559368,0.245354
3671,119,515,387,3156,0.109229,0.187697,0.235178,0.187697,0.764822,0.208772,0.12114,1.549429,0.245432
3672,119,515,386,3157,0.108947,0.187697,0.235644,0.187697,0.764356,0.208955,0.1209,1.552497,0.245448
3673,118,516,386,3157,0.108947,0.18612,0.234127,0.18612,0.765873,0.207381,0.120661,1.542505,0.245725
3674,118,516,385,3158,0.108665,0.18612,0.234592,0.18612,0.765408,0.207564,0.120421,1.545572,0.245726
3675,118,516,384,3159,0.108383,0.18612,0.23506,0.18612,0.76494,0.207746,0.120182,1.548651,0.245727
3676,117,517,384,3159,0.108383,0.184543,0.233533,0.184543,0.766467,0.206167,0.119943,1.538592,0.245728
3677,117,517,383,3160,0.1081,0.184543,0.234,0.184543,0.766,0.206349,0.119703,1.541669,0.245737
3678,116,518,383,3160,0.1081,0.182965,0.232465,0.182965,0.767535,0.204766,0.119464,1.531555,0.245832
3679,116,518,382,3161,0.107818,0.182965,0.232932,0.182965,0.767068,0.204947,0.119224,1.534631,0.245855
3680,116,518,381,3162,0.107536,0.182965,0.2334,0.182965,0.7666,0.205128,0.118985,1.537718,0.245893
3681,116,518,380,3163,0.107254,0.182965,0.233871,0.182965,0.766129,0.20531,0.118746,1.540819,0.245923
3682,116,518,379,3164,0.106971,0.182965,0.234343,0.182965,0.765657,0.205492,0.118506,1.543931,0.245973
3683,116,518,378,3165,0.106689,0.182965,0.234818,0.182965,0.765182,0.205674,0.118267,1.547057,0.246058
3684,116,518,377,3166,0.106407,0.182965,0.235294,0.182965,0.764706,0.205856,0.118027,1.550195,0.246184
3685,116,518,376,3167,0.106125,0.182965,0.235772,0.182965,0.764228,0.206039,0.117788,1.553346,0.246251
3686,116,518,375,3168,0.105843,0.182965,0.236253,0.182965,0.763747,0.206222,0.117548,1.556509,0.246258
3687,116,518,374,3169,0.10556,0.182965,0.236735,0.182965,0.763265,0.206406,0.117309,1.559686,0.246417
3688,116,518,373,3170,0.105278,0.182965,0.237219,0.182965,0.762781,0.206589,0.11707,1.562875,0.246455
3689,116,518,372,3171,0.104996,0.182965,0.237705,0.182965,0.762295,0.206774,0.11683,1.566078,0.246459
3690,116,518,371,3172,0.104714,0.182965,0.238193,0.182965,0.761807,0.206958,0.116591,1.569294,0.246585
3691,116,518,370,3173,0.104431,0.182965,0.238683,0.182965,0.761317,0.207143,0.116351,1.572523,0.246817
3692,116,518,369,3174,0.104149,0.182965,0.239175,0.182965,0.760825,0.207328,0.116112,1.575765,0.24694
3693,116,518,368,3175,0.103867,0.182965,0.239669,0.182965,0.760331,0.207513,0.115873,1.579021,0.246943
3694,116,518,367,3176,0.103585,0.182965,0.240166,0.182965,0.759834,0.207699,0.115633,1.58229,0.246944
3695,116,518,366,3177,0.103302,0.182965,0.240664,0.182965,0.759336,0.207885,0.115394,1.585573,0.247028
3696,116,518,365,3178,0.10302,0.182965,0.241164,0.182965,0.758836,0.208072,0.115154,1.588869,0.247035
3697,116,518,364,3179,0.102738,0.182965,0.241667,0.182965,0.758333,0.208259,0.114915,1.592179,0.247045
3698,116,518,363,3180,0.102456,0.182965,0.242171,0.182965,0.757829,0.208446,0.114676,1.595503,0.247068
3699,115,519,363,3180,0.102456,0.181388,0.240586,0.181388,0.759414,0.206835,0.114436,1.585058,0.247283
3700,115,519,362,3181,0.102173,0.181388,0.24109,0.181388,0.75891,0.207021,0.114197,1.588381,0.247314
3701,115,519,361,3182,0.101891,0.181388,0.241597,0.181388,0.758403,0.207207,0.113957,1.591718,0.24743
3702,115,519,360,3183,0.101609,0.181388,0.242105,0.181388,0.757895,0.207394,0.113718,1.595069,0.247492
3703,114,520,360,3183,0.101609,0.179811,0.240506,0.179811,0.759494,0.205776,0.113479,1.584535,0.247498
3704,114,520,359,3184,0.101327,0.179811,0.241015,0.179811,0.758985,0.205962,0.113239,1.587885,0.247527
3705,113,521,359,3184,0.101327,0.178233,0.239407,0.178233,0.760593,0.20434,0.113,1.57729,0.247636
3706,113,521,358,3185,0.101044,0.178233,0.239915,0.178233,0.760085,0.204525,0.11276,1.580639,0.247747
3707,113,521,357,3186,0.100762,0.178233,0.240426,0.178233,0.759574,0.20471,0.112521,1.584002,0.247758
3708,112,522,357,3186,0.100762,0.176656,0.238806,0.176656,0.761194,0.203083,0.112282,1.573332,0.247879
3709,112,522,356,3187,0.10048,0.176656,0.239316,0.176656,0.760684,0.203267,0.112042,1.576694,0.24792
3710,111,523,356,3187,0.10048,0.175079,0.237687,0.175079,0.762313,0.201635,0.111803,1.565962,0.24795
3711,111,523,355,3188,0.100198,0.175079,0.238197,0.175079,0.761803,0.201818,0.111563,1.569323,0.248093
3712,110,524,355,3188,0.100198,0.173502,0.236559,0.173502,0.763441,0.200182,0.111324,1.558529,0.248096
3713,110,524,354,3189,0.099915,0.173502,0.237069,0.173502,0.762931,0.200364,0.111085,1.561888,0.248115
3714,110,524,353,3190,0.099633,0.173502,0.237581,0.173502,0.762419,0.200547,0.110845,1.565262,0.248126
3715,110,524,352,3191,0.099351,0.173502,0.238095,0.173502,0.761905,0.20073,0.110606,1.56865,0.248188
